3.47E-6	0.71337	0.71384	0.71515	0.71708	0.71935	0.72169	0.72394	0.72601	0.72787	0.72944	0.73047	0.7304	0.72805	0.72116	0.70526	0.67116	0.5979	0.43093
3.48E-6	0.71322	0.71367	0.71497	0.71688	0.71915	0.72151	0.72382	0.72598	0.72795	0.72965	0.73083	0.73089	0.72866	0.72185	0.70597	0.67181	0.59838	0.43117
3.49E-6	0.71308	0.71353	0.71481	0.71671	0.71897	0.72137	0.72373	0.72598	0.72806	0.72989	0.7312	0.7314	0.72928	0.72253	0.70667	0.67243	0.59882	0.43136
3.5E-6	0.71294	0.71339	0.71465	0.71654	0.7188	0.72123	0.72365	0.72599	0.72818	0.73014	0.73158	0.7319	0.72989	0.72321	0.70734	0.67301	0.59922	0.43149
3.51E-6	0.71283	0.71327	0.71452	0.7164	0.71867	0.72112	0.7236	0.72602	0.72833	0.73041	0.73198	0.73242	0.7305	0.72388	0.70801	0.67357	0.59957	0.43156
3.52E-6	0.71273	0.71316	0.7144	0.71628	0.71856	0.72104	0.72358	0.72609	0.7285	0.7307	0.7324	0.73295	0.73113	0.72455	0.70866	0.67411	0.59988	0.43159
3.53E-6	0.71264	0.71307	0.7143	0.71617	0.71846	0.72098	0.72357	0.72617	0.72869	0.73101	0.73282	0.73349	0.73175	0.72522	0.70929	0.67462	0.60014	0.43156
3.54E-6	0.71255	0.71297	0.7142	0.71607	0.71837	0.72092	0.72358	0.72625	0.72888	0.73131	0.73325	0.73402	0.73237	0.72587	0.70991	0.6751	0.60037	0.43148
3.55E-6	0.71248	0.71291	0.71413	0.716	0.71831	0.7209	0.72361	0.72637	0.7291	0.73164	0.73369	0.73457	0.73299	0.72652	0.71052	0.67556	0.60057	0.43135
3.56E-6	0.71243	0.71286	0.71408	0.71595	0.71828	0.7209	0.72367	0.72651	0.72934	0.73199	0.73415	0.73513	0.73362	0.72717	0.71112	0.676	0.60072	0.43118
3.57E-6	0.71239	0.71281	0.71403	0.7159	0.71825	0.72091	0.72374	0.72666	0.72958	0.73235	0.73461	0.73569	0.73424	0.72781	0.7117	0.67641	0.60084	0.43097
3.58E-6	0.71236	0.71279	0.714	0.71588	0.71825	0.72094	0.72383	0.72683	0.72985	0.73272	0.73509	0.73625	0.73487	0.72845	0.71227	0.6768	0.60093	0.43072
3.59E-6	0.71236	0.71278	0.714	0.71588	0.71827	0.721	0.72395	0.72702	0.73014	0.73311	0.73558	0.73683	0.7355	0.72909	0.71283	0.67717	0.60098	0.43042
3.6E-6	0.71237	0.71279	0.71401	0.7159	0.7183	0.72107	0.72408	0.72723	0.73044	0.73351	0.73607	0.73741	0.73613	0.72972	0.71337	0.67752	0.601	0.43008
3.61E-6	0.7124	0.71282	0.71404	0.71593	0.71836	0.72116	0.72423	0.72746	0.73075	0.73392	0.73658	0.73799	0.73677	0.73034	0.71391	0.67785	0.60099	0.42971
3.62E-6	0.71244	0.71286	0.71408	0.71599	0.71843	0.72127	0.7244	0.7277	0.73108	0.73434	0.73709	0.73858	0.7374	0.73096	0.71443	0.67816	0.60095	0.4293
3.63E-6	0.71248	0.7129	0.71413	0.71604	0.71851	0.72139	0.72457	0.72795	0.73142	0.73477	0.73761	0.73917	0.73803	0.73158	0.71494	0.67845	0.60089	0.42886
3.64E-6	0.71255	0.71297	0.7142	0.71613	0.71862	0.72154	0.72477	0.72822	0.73178	0.73522	0.73814	0.73977	0.73866	0.73219	0.71544	0.67872	0.60079	0.42839
3.65E-6	0.71264	0.71306	0.71429	0.71623	0.71874	0.7217	0.72499	0.72852	0.73215	0.73568	0.73869	0.74038	0.7393	0.7328	0.71594	0.67897	0.60067	0.42789
3.66E-6	0.71274	0.71316	0.71439	0.71634	0.71888	0.72188	0.72522	0.72882	0.73253	0.73614	0.73923	0.74099	0.73993	0.7334	0.71642	0.6792	0.60052	0.42735
3.67E-6	0.71286	0.71328	0.71452	0.71648	0.71904	0.72208	0.72548	0.72914	0.73293	0.73663	0.73979	0.74161	0.74058	0.734	0.71689	0.67942	0.60035	0.42679
3.68E-6	0.71298	0.71341	0.71466	0.71663	0.71922	0.72229	0.72574	0.72947	0.73334	0.73711	0.74035	0.74222	0.74121	0.7346	0.71735	0.67963	0.60015	0.4262
3.69E-6	0.71312	0.71355	0.7148	0.71679	0.7194	0.72251	0.72602	0.72981	0.73375	0.73761	0.74092	0.74284	0.74185	0.73519	0.7178	0.67981	0.59994	0.42559
3.7E-6	0.71329	0.71371	0.71497	0.71697	0.71961	0.72275	0.72631	0.73017	0.73419	0.73812	0.7415	0.74347	0.74249	0.73578	0.71825	0.67998	0.5997	0.42495
3.71E-6	0.71345	0.71388	0.71515	0.71716	0.71982	0.72301	0.72662	0.73054	0.73463	0.73863	0.74208	0.7441	0.74312	0.73636	0.71868	0.68014	0.59944	0.42429
3.72E-6	0.71364	0.71407	0.71534	0.71737	0.72006	0.72328	0.72694	0.73092	0.73508	0.73916	0.74267	0.74473	0.74376	0.73694	0.7191	0.68028	0.59916	0.42361
3.73E-6	0.71384	0.71428	0.71555	0.7176	0.7203	0.72356	0.72727	0.73132	0.73555	0.7397	0.74327	0.74537	0.7444	0.73751	0.71952	0.6804	0.59886	0.42291
3.74E-6	0.71405	0.71449	0.71577	0.71783	0.72056	0.72386	0.72762	0.73172	0.73602	0.74024	0.74387	0.74601	0.74504	0.73808	0.71993	0.68052	0.59854	0.42219
3.75E-6	0.71428	0.71472	0.71601	0.71808	0.72084	0.72417	0.72797	0.73214	0.7365	0.74079	0.74447	0.74665	0.74567	0.73865	0.72033	0.68062	0.5982	0.42145
3.76E-6	0.71451	0.71496	0.71625	0.71834	0.72112	0.72449	0.72834	0.73257	0.737	0.74134	0.74509	0.74729	0.74631	0.73921	0.72072	0.6807	0.59785	0.4207
3.77E-6	0.71477	0.71521	0.71652	0.71862	0.72142	0.72483	0.72873	0.73301	0.7375	0.74191	0.74571	0.74795	0.74695	0.73978	0.7211	0.68078	0.59748	0.41993
3.78E-6	0.71503	0.71548	0.71679	0.71891	0.72174	0.72518	0.72912	0.73346	0.73801	0.74248	0.74633	0.7486	0.74759	0.74033	0.72148	0.68084	0.5971	0.41914
3.79E-6	0.71531	0.71576	0.71708	0.71921	0.72207	0.72554	0.72953	0.73392	0.73854	0.74306	0.74696	0.74925	0.74823	0.74089	0.72185	0.68089	0.5967	0.41834
3.8E-6	0.7156	0.71605	0.71738	0.71952	0.7224	0.72591	0.72995	0.73439	0.73906	0.74365	0.74759	0.74991	0.74886	0.74143	0.72221	0.68093	0.59629	0.41753
3.81E-6	0.7159	0.71635	0.71769	0.71985	0.72275	0.72629	0.73037	0.73487	0.7396	0.74424	0.74823	0.75056	0.7495	0.74198	0.72256	0.68096	0.59586	0.41671
3.82E-6	0.7162	0.71666	0.718	0.72018	0.7231	0.72668	0.73081	0.73536	0.74014	0.74484	0.74887	0.75122	0.75013	0.74252	0.72291	0.68098	0.59542	0.41588
3.83E-6	0.71652	0.71698	0.71834	0.72053	0.72348	0.72709	0.73125	0.73585	0.74069	0.74544	0.74951	0.75188	0.75076	0.74306	0.72325	0.68099	0.59497	0.41503
3.84E-6	0.71686	0.71732	0.71869	0.72089	0.72386	0.72751	0.73172	0.73637	0.74126	0.74606	0.75017	0.75255	0.7514	0.74359	0.72358	0.68099	0.59451	0.41417
3.85E-6	0.7172	0.71766	0.71903	0.72126	0.72425	0.72793	0.73218	0.73688	0.74182	0.74667	0.75082	0.75321	0.75203	0.74412	0.72391	0.68098	0.59404	0.41331
3.86E-6	0.71755	0.71802	0.7194	0.72163	0.72465	0.72836	0.73265	0.7374	0.74239	0.74729	0.75147	0.75388	0.75266	0.74465	0.72423	0.68096	0.59355	0.41244
3.87E-6	0.71791	0.71838	0.71976	0.72202	0.72506	0.72879	0.73313	0.73792	0.74297	0.74791	0.75212	0.75454	0.75329	0.74517	0.72454	0.68093	0.59306	0.41157
3.88E-6	0.71829	0.71876	0.72015	0.72242	0.72548	0.72925	0.73363	0.73847	0.74356	0.74854	0.75279	0.75521	0.75392	0.74569	0.72485	0.68089	0.59256	0.41068
3.89E-6	0.71867	0.71914	0.72054	0.72283	0.72591	0.72971	0.73412	0.73901	0.74415	0.74918	0.75346	0.75588	0.75454	0.7462	0.72515	0.68085	0.59205	0.40979
3.9E-6	0.71907	0.71954	0.72095	0.72325	0.72635	0.73018	0.73463	0.73956	0.74475	0.74982	0.75413	0.75655	0.75517	0.74672	0.72544	0.6808	0.59153	0.40889
